folio,nro,upm,ms02_0216,ms01_0101_1a,ms01_0101_1b,ms01_0101_1c,ms02_0217,ms02_0218,ms02_0219_1,ms02_0219_2,ms02_0220,ms02_0221,ms02_0222,ms02_0223,ms02_0224,ms02_0224_1,ms02_0225,ms02_0225_cod,estrato,departamento,area,ponderadorm,b3,v008,ms02_0223_o
951-000919-D-0021,2.0,951-000919-D,3.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,12.0,2022.0,1. SI,0.0,1. SI,5.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1476.0,1487.0,5.0
951-000919-D-0161,2.0,951-000919-D,1.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,10.0,2000.0,2. NO,,,0.0,3. AÑOS,21.0,5. OTRO,6. ACCIDENTE,921,9. Pando,2. Rural,0.13671694639001633,1210.0,1487.0,
951-000919-D-0161,2.0,951-000919-D,2.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2003.0,1. SI,20.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1243.0,1487.0,0.0
951-000919-D-0161,2.0,951-000919-D,3.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2005.0,1. SI,18.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1265.0,1487.0,0.0
951-000919-D-0161,2.0,951-000919-D,4.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,10.0,2007.0,1. SI,16.0,1. SI,3.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1294.0,1487.0,3.0
951-000919-D-0161,2.0,951-000919-D,5.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2009.0,1. SI,14.0,1. SI,4.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1313.0,1487.0,4.0
951-000919-D-0161,2.0,951-000919-D,6.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2011.0,1. SI,12.0,1. SI,5.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1343.0,1487.0,5.0
951-000919-D-0161,2.0,951-000919-D,7.0,30.0,11.0,2023.0,1. UNICO,2. MUJER,4.0,2014.0,1. SI,9.0,1. SI,6.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1372.0,1487.0,6.0
951-000919-D-0161,2.0,951-000919-D,8.0,30.0,11.0,2023.0,1. UNICO,2. MUJER,5.0,2016.0,1. SI,7.0,1. SI,7.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1397.0,1487.0,7.0
951-000919-D-0161,2.0,951-000919-D,9.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2018.0,1. SI,5.0,1. SI,8.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1423.0,1487.0,8.0
951-000919-D-0011,2.0,951-000919-D,1.0,30.0,11.0,2023.0,1. UNICO,2. MUJER,4.0,2008.0,1. SI,15.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1300.0,1487.0,0.0
951-000919-D-0011,2.0,951-000919-D,2.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,6.0,2010.0,1. SI,13.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1326.0,1487.0,0.0
951-000919-D-0011,2.0,951-000919-D,3.0,30.0,11.0,2023.0,1. UNICO,2. MUJER,4.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1360.0,1487.0,3.0
951-000919-D-0011,2.0,951-000919-D,4.0,30.0,11.0,2023.0,1. UNICO,2. MUJER,3.0,2018.0,1. SI,5.0,1. SI,4.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1419.0,1487.0,4.0
951-000919-D-0011,2.0,951-000919-D,5.0,30.0,11.0,2023.0,1. UNICO,2. MUJER,7.0,2019.0,1. SI,4.0,1. SI,5.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1435.0,1487.0,5.0
951-000919-D-0011,2.0,951-000919-D,6.0,30.0,11.0,2023.0,1. UNICO,1. HOMBRE,1.0,2022.0,1. SI,1.0,1. SI,6.0,,,,,921,9. Pando,2. Rural,0.13671694639001633,1465.0,1487.0,6.0
953-000783-D-0051,2.0,953-000783-D,1.0,4.0,12.0,2023.0,1. UNICO,1. HOMBRE,7.0,1997.0,1. SI,26.0,2. NO,0.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1171.0,1488.0,0.0
953-000783-D-0051,2.0,953-000783-D,2.0,4.0,12.0,2023.0,1. UNICO,1. HOMBRE,3.0,1999.0,1. SI,24.0,2. NO,0.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1191.0,1488.0,0.0
953-000783-D-0051,2.0,953-000783-D,3.0,4.0,12.0,2023.0,1. UNICO,1. HOMBRE,9.0,2000.0,1. SI,23.0,1. SI,7.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1209.0,1488.0,7.0
953-000783-D-0051,2.0,953-000783-D,4.0,4.0,12.0,2023.0,1. UNICO,1. HOMBRE,8.0,2002.0,1. SI,21.0,1. SI,3.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1232.0,1488.0,3.0
953-000783-D-0051,2.0,953-000783-D,5.0,4.0,12.0,2023.0,1. UNICO,2. MUJER,5.0,2005.0,1. SI,18.0,2. NO,0.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1265.0,1488.0,0.0
953-000783-D-0051,2.0,953-000783-D,6.0,4.0,12.0,2023.0,1. UNICO,2. MUJER,7.0,2007.0,1. SI,16.0,1. SI,4.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1291.0,1488.0,4.0
953-000783-D-0051,2.0,953-000783-D,7.0,4.0,12.0,2023.0,1. UNICO,2. MUJER,2.0,2011.0,1. SI,12.0,1. SI,5.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1334.0,1488.0,5.0
953-000783-D-0051,2.0,953-000783-D,8.0,4.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2013.0,1. SI,10.0,1. SI,6.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1359.0,1488.0,6.0
953-000783-D-0041,2.0,953-000783-D,1.0,5.0,12.0,2023.0,1. UNICO,2. MUJER,12.0,2012.0,1. SI,10.0,1. SI,3.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1356.0,1488.0,3.0
953-000783-D-0041,2.0,953-000783-D,2.0,5.0,12.0,2023.0,1. UNICO,2. MUJER,6.0,2016.0,1. SI,7.0,1. SI,4.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1398.0,1488.0,4.0
953-000783-D-0041,2.0,953-000783-D,3.0,5.0,12.0,2023.0,1. UNICO,2. MUJER,12.0,2017.0,1. SI,5.0,1. SI,5.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1416.0,1488.0,5.0
953-000783-D-0041,2.0,953-000783-D,4.0,5.0,12.0,2023.0,1. UNICO,1. HOMBRE,10.0,2020.0,1. SI,3.0,1. SI,6.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1450.0,1488.0,6.0
953-000783-D-0041,2.0,953-000783-D,5.0,5.0,12.0,2023.0,1. UNICO,1. HOMBRE,4.0,2022.0,1. SI,1.0,1. SI,7.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1468.0,1488.0,7.0
953-000783-D-0161,2.0,953-000783-D,1.0,4.0,12.0,2023.0,1. UNICO,1. HOMBRE,11.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1367.0,1488.0,3.0
953-000783-D-0161,2.0,953-000783-D,2.0,4.0,12.0,2023.0,1. UNICO,2. MUJER,12.0,2015.0,1. SI,8.0,1. SI,4.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1392.0,1488.0,4.0
953-000783-D-0161,2.0,953-000783-D,3.0,4.0,12.0,2023.0,1. UNICO,1. HOMBRE,5.0,2018.0,1. SI,5.0,1. SI,5.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1421.0,1488.0,5.0
953-000783-D-0161,2.0,953-000783-D,4.0,4.0,12.0,2023.0,1. UNICO,2. MUJER,8.0,2022.0,1. SI,1.0,1. SI,6.0,,,,,923,9. Pando,2. Rural,0.1652188575214923,1472.0,1488.0,6.0
943-000650-A-0061,3.0,943-000650-A,1.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,6.0,2001.0,1. SI,22.0,2. NO,0.0,,,,,923,9. Pando,2. Rural,0.20017820998256164,1218.0,1488.0,0.0
943-000650-A-0061,3.0,943-000650-A,2.0,10.0,12.0,2023.0,1. UNICO,1. HOMBRE,9.0,2007.0,1. SI,16.0,1. SI,5.0,,,,,923,9. Pando,2. Rural,0.20017820998256164,1293.0,1488.0,5.0
943-000650-A-0141,2.0,943-000650-A,1.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,4.0,2021.0,1. SI,2.0,1. SI,3.0,,,,,923,9. Pando,2. Rural,0.20017820998256164,1456.0,1488.0,3.0
943-000650-A-0141,2.0,943-000650-A,2.0,10.0,12.0,2023.0,1. UNICO,1. HOMBRE,3.0,2023.0,1. SI,0.0,1. SI,4.0,,,,,923,9. Pando,2. Rural,0.20017820998256164,1479.0,1488.0,4.0
931-000618-A-0021,2.0,931-000618-A,1.0,9.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2020.0,1. SI,3.0,1. SI,3.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1443.0,1488.0,3.0
931-000618-A-0021,2.0,931-000618-A,2.0,9.0,12.0,2023.0,1. UNICO,1. HOMBRE,2.0,2022.0,1. SI,1.0,1. SI,4.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1466.0,1488.0,4.0
931-000618-A-0091,2.0,931-000618-A,1.0,7.0,12.0,2023.0,1. UNICO,2. MUJER,2.0,2000.0,1. SI,23.0,2. NO,0.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1202.0,1488.0,0.0
931-000618-A-0091,2.0,931-000618-A,2.0,7.0,12.0,2023.0,1. UNICO,1. HOMBRE,6.0,2002.0,1. SI,21.0,2. NO,0.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1230.0,1488.0,0.0
931-000618-A-0091,2.0,931-000618-A,3.0,7.0,12.0,2023.0,1. UNICO,2. MUJER,6.0,2003.0,1. SI,20.0,2. NO,0.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1242.0,1488.0,0.0
931-000618-A-0091,2.0,931-000618-A,4.0,7.0,12.0,2023.0,1. UNICO,2. MUJER,6.0,2007.0,1. SI,16.0,1. SI,3.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1290.0,1488.0,3.0
931-000618-A-0091,2.0,931-000618-A,5.0,7.0,12.0,2023.0,1. UNICO,1. HOMBRE,1.0,2009.0,1. SI,14.0,1. SI,4.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1309.0,1488.0,4.0
931-000618-A-0091,2.0,931-000618-A,6.0,7.0,12.0,2023.0,1. UNICO,1. HOMBRE,7.0,2014.0,1. SI,9.0,1. SI,5.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1375.0,1488.0,5.0
931-000618-A-0091,2.0,931-000618-A,7.0,7.0,12.0,2023.0,1. UNICO,2. MUJER,5.0,2016.0,1. SI,7.0,1. SI,6.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1397.0,1488.0,6.0
931-000618-A-0091,2.0,931-000618-A,8.0,7.0,12.0,2023.0,1. UNICO,2. MUJER,8.0,2020.0,1. SI,3.0,1. SI,7.0,,,,,911,9. Pando,1. Urbana,0.42992859886099954,1448.0,1488.0,7.0
951-000746-D-0201,2.0,951-000746-D,1.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,11.0,1998.0,1. SI,25.0,1. SI,8.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1187.0,1487.0,8.0
951-000746-D-0201,2.0,951-000746-D,2.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,6.0,2001.0,1. SI,22.0,1. SI,5.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1218.0,1487.0,7.0
951-000746-D-0201,2.0,951-000746-D,3.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,2006.0,1. SI,17.0,1. SI,6.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1281.0,1487.0,5.0
951-000746-D-0201,2.0,951-000746-D,4.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,10.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1366.0,1487.0,3.0
951-000746-D-0201,2.0,951-000746-D,5.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,4.0,2017.0,1. SI,6.0,1. SI,4.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1408.0,1487.0,4.0
951-000746-D-0201,7.0,951-000746-D,1.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,11.0,2019.0,1. SI,4.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1439.0,1487.0,0.0
951-000746-D-0201,8.0,951-000746-D,1.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,7.0,2022.0,1. SI,1.0,1. SI,9.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1471.0,1487.0,9.0
951-000746-D-0101,2.0,951-000746-D,1.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,12.0,2002.0,1. SI,20.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1236.0,1487.0,0.0
951-000746-D-0101,2.0,951-000746-D,2.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,1.0,2007.0,1. SI,16.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1285.0,1487.0,0.0
951-000746-D-0101,2.0,951-000746-D,3.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,12.0,2010.0,1. SI,12.0,1. SI,3.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1332.0,1487.0,3.0
951-000746-D-0101,2.0,951-000746-D,4.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,11.0,2013.0,1. SI,10.0,1. SI,4.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1367.0,1487.0,4.0
951-000746-D-0101,2.0,951-000746-D,5.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,5.0,2018.0,1. SI,5.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1421.0,1487.0,0.0
951-000746-D-0101,2.0,951-000746-D,6.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2021.0,2. NO,,,0.0,2. MESES,1.0,5. OTRO,19. DESCONOCE LA CAUSA DE MUERTE,921,9. Pando,2. Rural,0.0607131176403033,1463.0,1487.0,
951-000746-D-0051,2.0,951-000746-D,1.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,6.0,2009.0,1. SI,14.0,1. SI,5.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1314.0,1487.0,5.0
951-000746-D-0051,2.0,951-000746-D,2.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,2014.0,1. SI,9.0,1. SI,3.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1377.0,1487.0,3.0
951-000746-D-0051,2.0,951-000746-D,3.0,26.0,11.0,2023.0,1. UNICO,2. MUJER,10.0,2018.0,1. SI,5.0,1. SI,4.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1426.0,1487.0,4.0
951-000746-D-0191,2.0,951-000746-D,1.0,26.0,11.0,2023.0,1. UNICO,1. HOMBRE,10.0,2019.0,1. SI,4.0,2. NO,0.0,,,,,921,9. Pando,2. Rural,0.0607131176403033,1438.0,1487.0,0.0
942-000997-D-0341,2.0,942-000997-D,1.0,12.0,11.0,2023.0,1. UNICO,2. MUJER,12.0,2014.0,1. SI,8.0,1. SI,3.0,,,,,922,9. Pando,2. Rural,0.16300794092655777,1380.0,1487.0,3.0
942-000997-D-0341,2.0,942-000997-D,2.0,12.0,11.0,2023.0,1. UNICO,2. MUJER,6.0,2018.0,1. SI,5.0,1. SI,4.0,,,,,922,9. Pando,2. Rural,0.16300794092655777,1422.0,1487.0,4.0
942-000997-D-0371,2.0,942-000997-D,1.0,13.0,11.0,2023.0,1. UNICO,1. HOMBRE,3.0,2010.0,1. SI,13.0,1. SI,3.0,,,,,922,9. Pando,2. Rural,0.16300794092655777,1323.0,1487.0,3.0
942-000997-D-0371,2.0,942-000997-D,2.0,13.0,11.0,2023.0,1. UNICO,1. HOMBRE,1.0,2013.0,1. SI,10.0,1. SI,4.0,,,,,922,9. Pando,2. Rural,0.16300794092655777,1357.0,1487.0,4.0
942-000997-D-0371,2.0,942-000997-D,3.0,13.0,11.0,2023.0,1. UNICO,2. MUJER,12.0,2016.0,1. SI,6.0,1. SI,5.0,,,,,922,9. Pando,2. Rural,0.16300794092655777,1404.0,1487.0,5.0
942-000997-D-0371,2.0,942-000997-D,4.0,13.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2019.0,1. SI,4.0,1. SI,6.0,,,,,922,9. Pando,2. Rural,0.16300794092655777,1433.0,1487.0,6.0
952-001033-D-0031,2.0,952-001033-D,1.0,1.0,11.0,2023.0,1. UNICO,2. MUJER,8.0,2022.0,1. SI,1.0,1. SI,3.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1472.0,1487.0,3.0
952-001033-D-0171,2.0,952-001033-D,1.0,1.0,11.0,2023.0,1. UNICO,2. MUJER,4.0,2003.0,1. SI,20.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1240.0,1487.0,0.0
952-001033-D-0171,2.0,952-001033-D,2.0,1.0,11.0,2023.0,1. UNICO,2. MUJER,1.0,2011.0,1. SI,12.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1333.0,1487.0,0.0
952-001033-D-0201,2.0,952-001033-D,1.0,1.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,1995.0,1. SI,28.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1149.0,1487.0,0.0
952-001033-D-0201,2.0,952-001033-D,2.0,1.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2000.0,1. SI,23.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1205.0,1487.0,0.0
952-001033-D-0201,2.0,952-001033-D,3.0,1.0,11.0,2023.0,1. UNICO,1. HOMBRE,12.0,2008.0,1. SI,14.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1308.0,1487.0,0.0
952-001033-D-0201,2.0,952-001033-D,4.0,1.0,11.0,2023.0,1. UNICO,2. MUJER,8.0,2010.0,1. SI,13.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1328.0,1487.0,0.0
952-001033-D-0061,2.0,952-001033-D,1.0,1.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2003.0,1. SI,19.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1241.0,1487.0,0.0
952-001033-D-0061,2.0,952-001033-D,2.0,1.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2004.0,1. SI,18.0,1. SI,6.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1259.0,1487.0,6.0
952-001033-D-0061,2.0,952-001033-D,3.0,1.0,11.0,2023.0,1. UNICO,2. MUJER,1.0,2011.0,1. SI,12.0,1. SI,7.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1333.0,1487.0,7.0
952-001033-D-0061,2.0,952-001033-D,4.0,1.0,11.0,2023.0,1. UNICO,1. HOMBRE,8.0,2013.0,1. SI,10.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1364.0,1487.0,0.0
952-001033-D-0061,2.0,952-001033-D,5.0,1.0,11.0,2023.0,1. UNICO,2. MUJER,8.0,2017.0,1. SI,6.0,1. SI,8.0,,,,,922,9. Pando,2. Rural,0.14990338096971684,1412.0,1487.0,8.0
952-001029-D-0091,2.0,952-001029-D,1.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,1996.0,1. SI,27.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1161.0,1487.0,0.0
952-001029-D-0091,2.0,952-001029-D,2.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,1998.0,1. SI,25.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1185.0,1487.0,0.0
952-001029-D-0091,2.0,952-001029-D,3.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2000.0,1. SI,23.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1207.0,1487.0,0.0
952-001029-D-0091,2.0,952-001029-D,4.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,4.0,2002.0,1. SI,21.0,1. SI,5.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1228.0,1487.0,5.0
952-001029-D-0091,2.0,952-001029-D,5.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2010.0,1. SI,12.0,1. SI,3.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1331.0,1487.0,3.0
952-001029-D-0091,2.0,952-001029-D,6.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,4.0,2015.0,1. SI,8.0,1. SI,4.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1384.0,1487.0,4.0
952-001029-D-0091,5.0,952-001029-D,1.0,5.0,11.0,2023.0,2. MULTIPLE,1. HOMBRE,9.0,2019.0,1. SI,4.0,1. SI,7.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1437.0,1487.0,7.0
952-001029-D-0091,5.0,952-001029-D,2.0,5.0,11.0,2023.0,2. MULTIPLE,1. HOMBRE,9.0,2019.0,1. SI,4.0,1. SI,8.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1437.0,1487.0,8.0
952-001029-D-0201,2.0,952-001029-D,1.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1365.0,1487.0,3.0
952-001029-D-0201,2.0,952-001029-D,2.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,2015.0,1. SI,8.0,1. SI,4.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1389.0,1487.0,4.0
952-001029-D-0201,2.0,952-001029-D,3.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,12.0,2016.0,1. SI,6.0,1. SI,5.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1404.0,1487.0,5.0
952-001029-D-0201,2.0,952-001029-D,4.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,1.0,2022.0,1. SI,1.0,1. SI,6.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1465.0,1487.0,6.0
952-001029-D-0071,2.0,952-001029-D,1.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2000.0,1. SI,23.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1205.0,1487.0,0.0
952-001029-D-0071,2.0,952-001029-D,2.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,10.0,2001.0,1. SI,22.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1222.0,1487.0,0.0
952-001029-D-0071,2.0,952-001029-D,3.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,2004.0,1. SI,19.0,2. NO,0.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1257.0,1487.0,0.0
952-001029-D-0071,2.0,952-001029-D,4.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2006.0,2. NO,,,0.0,2. MESES,12.0,5. OTRO,7. MUERTE DE CUNA / ARREBATO,922,9. Pando,2. Rural,0.20723969719315694,1283.0,1487.0,
952-001029-D-0071,2.0,952-001029-D,5.0,5.0,11.0,2023.0,1. UNICO,2. MUJER,6.0,2011.0,1. SI,12.0,1. SI,3.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1338.0,1487.0,3.0
952-001029-D-0071,2.0,952-001029-D,6.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2013.0,1. SI,10.0,1. SI,4.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1363.0,1487.0,4.0
952-001029-D-0071,2.0,952-001029-D,7.0,5.0,11.0,2023.0,1. UNICO,1. HOMBRE,7.0,2016.0,1. SI,7.0,1. SI,5.0,,,,,922,9. Pando,2. Rural,0.20723969719315694,1399.0,1487.0,5.0
913-000343-A-0251,2.0,913-000343-A,1.0,9.0,10.0,2023.0,1. UNICO,2. MUJER,12.0,2008.0,1. SI,14.0,1. SI,3.0,,,,,913,9. Pando,1. Urbana,0.07865616502533665,1308.0,1486.0,3.0
913-000343-A-0171,1.0,913-000343-A,1.0,9.0,10.0,2023.0,1. UNICO,2. MUJER,8.0,2005.0,1. SI,18.0,1. SI,2.0,,,,,913,9. Pando,1. Urbana,0.07865616502533665,1268.0,1486.0,2.0
913-000343-A-0171,1.0,913-000343-A,2.0,9.0,10.0,2023.0,1. UNICO,1. HOMBRE,7.0,2010.0,1. SI,13.0,1. SI,3.0,,,,,913,9. Pando,1. Urbana,0.07865616502533665,1327.0,1486.0,3.0
913-000343-A-0171,1.0,913-000343-A,3.0,9.0,10.0,2023.0,1. UNICO,2. MUJER,12.0,2015.0,1. SI,7.0,1. SI,4.0,,,,,913,9. Pando,1. Urbana,0.07865616502533665,1392.0,1486.0,4.0
913-000343-A-0171,1.0,913-000343-A,4.0,9.0,10.0,2023.0,1. UNICO,2. MUJER,4.0,2018.0,1. SI,5.0,1. SI,5.0,,,,,913,9. Pando,1. Urbana,0.07865616502533665,1420.0,1486.0,5.0
912-000181-A-0142,2.0,912-000181-A,1.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,7.0,2014.0,1. SI,9.0,1. SI,3.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1375.0,1485.0,3.0
912-000181-A-0142,2.0,912-000181-A,2.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,2.0,2023.0,1. SI,0.0,1. SI,4.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1478.0,1485.0,4.0
912-000181-A-0141,2.0,912-000181-A,1.0,2.0,9.0,2023.0,1. UNICO,2. MUJER,6.0,1995.0,1. SI,28.0,2. NO,0.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1146.0,1485.0,0.0
912-000181-A-0141,2.0,912-000181-A,2.0,2.0,9.0,2023.0,1. UNICO,2. MUJER,9.0,1997.0,1. SI,26.0,2. NO,0.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1173.0,1485.0,0.0
912-000181-A-0141,2.0,912-000181-A,3.0,2.0,9.0,2023.0,1. UNICO,1. HOMBRE,10.0,2001.0,1. SI,21.0,1. SI,3.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1222.0,1485.0,3.0
912-000181-A-0101,1.0,912-000181-A,1.0,2.0,9.0,2023.0,1. UNICO,2. MUJER,8.0,2009.0,1. SI,14.0,1. SI,2.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1316.0,1485.0,2.0
912-000181-A-0101,1.0,912-000181-A,2.0,2.0,9.0,2023.0,1. UNICO,2. MUJER,4.0,2017.0,1. SI,6.0,1. SI,3.0,,,,,912,9. Pando,1. Urbana,0.09879561153111514,1408.0,1485.0,3.0
